unlabeled,labeled
amdhd2,2157
hp enst00000357763,21624
tmem235 enst00000551068,49651
dtna enst00000554864,14165
shank1,43403
gpr155 enst00000295500,19743
gulp1 enst00000409805,20437
dtd1 enst00000494921,14148
ube2c enst00000372568,52032
slamf7 enst00000458104,43749
ap000790.3,2701
znf430 enst00000599548,55300
agtpbp1,1563
tpm2 enst00000360958,50540
treml4 enst00000448827,50788
vegfa enst00000523950,52973
tmem209 enst00000473456,49582
macf1 enst00000602421,26643
dip2c enst00000634311,13343
cdon,8782
muc6,29714
carhsp1,7144
ripk4 enst00000352483,40563
agtr1 enst00000404754,1570
scn5a enst00000450102,42320
nme6 enst00000426689,31519
nme6 enst00000442597,31521
nrep enst00000453526,32076
fbxo38 enst00000340253,17070
reps1 enst00000409812,40093
syne1 enst00000423061,47433
ac011005.1,407
agap3 enst00000479901,1471
fam170a enst00000620555,16444
kmt2c enst00000355193,24740
hdac6 enst00000644068,20781
man2a2 enst00000360468,26882
krt24,24851
lasp1,25232
cbx1,7401
tbc1d3l enst00000617678,47974
ryr2,41850
ptpn5 enst00000396168,38597
wt1 enst00000639563,53728
tespa1,48501
tas2r9,47856
sema6d enst00000355997,42760
nt5m,32301
cul3 enst00000617432,11932
hnf4a enst00000316673,21401
dhx36,13265
znf589 enst00000440261,55658
slco6a1,44930
cuta enst00000607266,11953
polr1c enst00000304004,36712
psmc2,38205
cldn10 enst00000376855,9894
trim55,50950
hnrnpdl,21456
stau2 enst00000522695,46832
rcan2 enst00000330430,39912
aebp1 enst00000450684,1404
sgce enst00000642707,43211
eng enst00000480266,15290
ift74,22287
pax5 enst00000446742,34342
igsf1 enst00000370901,22382
nppa enst00000376476,31865
lepr enst00000371060,25464
mypn enst00000373675,30098
gramd1b enst00000533341,19928
dpp3 enst00000530165,13999
spcs2 enst00000610881,45992
ccdc60 enst00000536742,7702
erbb3 enst00000549832,15622
clecl1,10047
clba1 enst00000550614,9845
vgll2,53000
mocs1 enst00000340692,28709
vwc2,53291
btn1a1,5579
rabl2b enst00000395591,39175
znf185,54799
psen2 enst00000422240,38097
lepr enst00000371059,25463
fgfr2,17424
oas2 enst00000449768,32654
sox5 enst00000545921,45745
phf11 enst00000357596,35451
ska2,43685
fam20a enst00000619787,16561
jmjd6 enst00000617192,23541
coq2 enst00000311461,10841
cyp4f11,12296
slc39a10,44509
adra1d,1381
gcnt7,18731
osbpl2,33672
epn1,15537
ccdc74b enst00000409943,7741
cd28 enst00000374481,8190
arid3a,3403
smtnl1 enst00000399154,45334
fam174b enst00000553393,16462
slc25a19 enst00000580994,44106
eid2b,14825
ttyh1,51681
bcl2l11 enst00000610735,4888
rapgef4 enst00000397087,39439
mkks,28481
cldn5 enst00000618236,9932
tagln3,47748
lmln enst00000332636,25840
mapk10 enst00000642006,27164
tnfaip8 enst00000503646,50048
arhgef28 enst00000296799,3325
ddx39b,12842
tsbp1 enst00000617061,51260
il17a,22522
trim50,50943
gas2 enst00000278187,18568
snrpn enst00000390687,45489
klf13,24514
cnep1r1 enst00000565556,10331
abcg4,204
magea10,26714
fam50b enst00000380272,16700
eno4 enst00000622726,15312
ddx6 enst00000526070,12909
esam,15770
bbof1 enst00000463558,4760
snrpa1,45455
mknk1 enst00000428112,28489
lrrc40,26165
or5p2,33457
clp1 enst00000302731,10151
unc93b1,52473
far2 enst00000182377,16860
jmjd6 enst00000397625,23539
frmd5 enst00000484674,17994
ltbp4 enst00000204005,26405
znf772 enst00000615214,56030
lbh enst00000407930,25262
tor1aip1 enst00000606911,50358
fez2 enst00000405912,17312
npy2r enst00000506608,31905
crybg1,11370
agpat4 enst00000366905,1550
kifc3 enst00000465878,24430
prdx1,37510
polr2e enst00000619917,36746
pomc enst00000380794,36814
dctn3 enst00000477738,12686
epha10,15475
rab18 enst00000356940,38964
zbtb44 enst00000530205,54136
saa2 enst00000528349,41927
fibp enst00000533045,17520
znf605,55680
dazap2,12482
clec4d,10018
klrc3,24713
metap2 enst00000550777,28037
ap4s1 enst00000622409,2811
chrfam7a enst00000397827,9583
poldip2,36662
dnajc7 enst00000316603,13786
sth,46856
supt4h1 enst00000580947,47284
tmc6 enst00000392467,49222
znf791,56083
etv2,15905
rgs3 enst00000613049,40320
ebag9 enst00000531677,14458
lamb4 enst00000205386,25139
or6n2,33509
mfsd13a,28189
alg9 enst00000398006,2058
or10g4 enst00000320891,32958
ttc3,51555
krtap12-2,24931
ankrd54,2528
ap2m1,2760
slc4a7 enst00000428386,44669
vill,53017
fstl3 enst00000588773,18066
pcbp4 enst00000471622,34459
hnrnpa0,21413
ezh2,16101
kcnq3 enst00000519445,23983
defb103a,12951
dmrtc1b,13596
pnma5 enst00000361887,36538
pik3r4,35793
ccdc36,7665
tfg enst00000490574,48641
adh1c,1298
higd2a,21064
cfap97,9268
srpk3 enst00000370108,46404
ythdf1 enst00000370334,53975
gstt2b enst00000404172,20275
pomgnt2 enst00000441964,36820
uvssa enst00000512728,52843
shroom1 enst00000617339,43514
pfdn1 enst00000524074,35229
yipf5 enst00000513112,53931
col4a3bp enst00000261415,10658
mog enst00000431798,28729
tle1 enst00000376463,49060
tgif2ly enst00000321217,48716
dcbld2,12595
eya4 enst00000355167,16085
oprm1 enst00000229768,32913
pde1c enst00000321453,34835
arpc1b enst00000458033,3603
kmo enst00000366558,24735
slc1a7 enst00000371491,43986
ccser2 enst00000543283,8048
htr7 enst00000371719,21958
slc30a3,44321
agps enst00000409888,1554
evx2,15964
lypd6,26531
dnajc4,13772
atp5mc2 enst00000602871,4214
slc16a7,43896
grb7 enst00000394204,19979
nr4a2 enst00000409572,32028
atg9a enst00000409422,4048
meis1 enst00000398506,27951
tpd52l2 enst00000351424,50492
mov10l1 enst00000540615,28822
slc12a2 enst00000628403,43797
api5 enst00000420461,2889
slc1a2 enst00000644868,43962
vezt,52994
znf75a enst00000617839,55995
ac026464.3,444
cyb561 enst00000542042,12070
rpl38 enst00000534490,41267
lce1a,25282
ttll7,51660
sall3,41963
or52e5,33353
rom1,40997
rbm4b,39792
map6,27055
atp5f1a,4187
icam4 enst00000380770,22067
pex11g enst00000593942,35183
plglb2,36297
rcan1 enst00000620920,39909
abtb1 enst00000453791,340
ccl3l1,7866
mrm1,28999
pip4k2b,35840
elp2,15144
lyzl6,26601
myt1l enst00000644820,30123
acyp2 enst00000394666,943
il1r2 enst00000441002,22577
scand1 enst00000615116,42167
cstb,11606
stimate,46870
nsd2 enst00000398261,32205
arl10,3429
ugt3a2 enst00000513300,52369
wdr46,53457
tigd1,48917
nfkbil1 enst00000376145,31189
aipl1 enst00000576776,1674
serpina11,42941
abcc9 enst00000636888,182
chd4 enst00000646806,9433
anks1b enst00000549025,2567
n4bp2l1 enst00000530622,30140
mta1 enst00000435036,29467
slc12a6 enst00000397707,43819
cyld enst00000566206,12175
utp18,52801
tbc1d16,47909
gipc3 enst00000644452,19026
lat enst00000454369,25239
timm50 enst00000314349,48955
trib2 enst00000381465,50818
ovol2,33830
son enst00000300278,45663
tymp enst00000252029,51904
ropn1 enst00000620893,41010
gnl3 enst00000394799,19416
arhgap9 enst00000430041,3271
dleu7 enst00000400393,13422
batf,4726
klk11 enst00000600362,24658
prrc2b enst00000405995,37936
tnxb,50274
hebp2,20853
cd80 enst00000478182,8349
klhl5 enst00000261426,24637
camk2a enst00000348628,6925
c6orf89 enst00000373685,6411
calcr,6855
crot,11317
triqk enst00000519969,51042
entpd8 enst00000472938,15377
rpgr enst00000642395,41079
rgn,40254
il13ra1,22497
ampd2 enst00000358729,2208
gstm2 enst00000369829,20248
prf1,37550
otub1 enst00000422031,33789
capn1 enst00000533820,7036
znf225,54893
ino80b,22877
ptpn1,38532
alg1l enst00000340333,2043
cdk1 enst00000373809,8627
c1orf232,6059
sec14l4,42541
ahcy enst00000538132,1590
scarf1 enst00000348987,42194
abhd8,263
creb3l3 enst00000595923,11196
farsa,16872
znf324,55092
fbln7 enst00000409450,16942
lims3 enst00000480744,25722
colec11 enst00000402794,10722
ube2c enst00000405520,52033
camk2g enst00000372765,6950
casp1,7202
znf654,55782
sorl1 enst00000534286,45703
txnrd1 enst00000354940,51875
clec12a enst00000434319,9964
tln2,49105
tbx6 enst00000279386,48098
cmtm3 enst00000460097,10282
riok3 enst00000581585,40553
adgre2 enst00000594294,1202
eml2 enst00000536630,15227
zeb2 enst00000637304,54347
slc1a4 enst00000531327,43975
rbm4 enst00000532968,39766
bcar1 enst00000546196,4811
apbb3 enst00000412920,2863
ucn3,52289
klc2 enst00000394065,24493
stk33 enst00000396672,46922
myf5,29876
ston2,46979
krtap9-8,25016
znf493,55408
cgb7,9345
adarb1 enst00000611195,1104
tab1,47620
polr2b enst00000431623,36736
slbp enst00000488267,43759
arid1b enst00000637904,3398
kcnq5 enst00000402622,23994
dpp6,14004
trim50 enst00000453152,50944
ppp1r9a enst00000424654,37246
chrna6 enst00000534622,9613
cntrl enst00000613863,10524
cercam enst00000613052,9144
sephs1,42792
whrn enst00000374057,53604
susd1,47309
oxr1 enst00000312046,33855
ddx41 enst00000625286,12873
vwce enst00000535710,53295
tnfrsf1a enst00000540022,50090
slc35e3,44420
cdip1 enst00000562334,8614
grin2a enst00000562109,20071
igfbp4,22341
lox,25930
elf5,15037
ercc1 enst00000591636,15649
rnf25,40882
txnrd3 enst00000640797,51897
wdr6 enst00000627177,53483
uchl1,52263
ube2d3 enst00000343106,52044
srp19 enst00000515463,46376
drosha enst00000513349,14095
hsd17b8,21797
rad51d enst00000394589,39255
arpc5,3613
e4f1 enst00000565090,14446
psat1,38072
nfyc,31215
rhbdl2 enst00000540558,40381
gtf2b,20308
nrg3 enst00000372142,32105
lgr4,25555
elf5 enst00000257832,15038
tigd3,48920
acer3,664
tc2n enst00000556018,48116
uhrf1bp1 enst00000452449,52382
pde1c enst00000396182,34836
nat1 enst00000307719,30341
adam2 enst00000622267,996
h2afb3,20507
grhl3,20001
usp48 enst00000421625,52761
sidt2 enst00000620360,43541
gsg1,20183
hmga2 enst00000393578,21318
sycp1 enst00000613524,47390
sohlh1,45658
epb41 enst00000642937,15405
wbp1l enst00000369889,53356
rras2,41550
tp53aip1,50398
tmem80,49843
farp1 enst00000319562,16863
spns1,46158
haghl enst00000341413,20587
ces5a enst00000520435,9184
rpusd2,41534
zscan18 enst00000601144,56291
il1rn enst00000361779,22599
klhl29,24609
ndufaf3,30724
n4bp3,30147
bclaf1 enst00000527759,4949
phactr2 enst00000397980,35407
foxp2 enst00000378237,17906
cnot4 enst00000423368,10420
kdm4b,24112
trim13 enst00000420995,50830
tpm1 enst00000559397,50531
ccdc113,7473
slc12a8,43826
dworf,14309
ccr4,8019
prss45 enst00000620911,38014
dhx29 enst00000621106,13251
oprm1 enst00000414028,32917
smoc2,45295
rhag enst00000646272,40364
map3k7 enst00000369327,27005
lrrc4,26164
slc2a8,44310
fpgs,17938
scyl1 enst00000524944,42428
amn1,2188
dr1,14052
celf2 enst00000633077,8908
sar1a enst00000373236,42051
zmynd11 enst00000403354,54634
znf292 enst00000339907,55048
pilrb,35810
entpd4,15364
c8orf86 enst00000437935,6470
dmac2l enst00000245448,13516
vdr enst00000229022,52954
arap1 enst00000359373,3076
slc4a1 enst00000631130,44631
plekhf1 enst00000592810,36228
rinl enst00000598904,40546
boll,5303
pid1 enst00000409462,35632
ccdc58,7696
clstn2,10186
gmps enst00000295920,19302
ssr3 enst00000463503,46532
nisch enst00000488380,31321
myot enst00000421631,30088
coro1a,10873
zmat2,54588
st6galnac6 enst00000291839,46679
mecp2 enst00000640414,27789
itga2b,23292
pde4c enst00000262805,34858
dmac2 enst00000438807,13509
epc2,15458
cd302 enst00000429078,8220
s100a14 enst00000368701,41870
pfdn2,35230
fam76a enst00000419687,16747
grk6 enst00000355958,20101
mrpl55 enst00000336300,29173
slc37a4 enst00000330775,44464
pdlim5 enst00000437932,35011
hsd17b4 enst00000513628,21783
amn,2187
gp1ba,19577
usp14 enst00000383589,52613
znf564 enst00000416136,55561
tmem214,49593
pcsk2,34736
elmo2 enst00000372176,15064
zcchc3,54248
itgb2 enst00000397846,23338
ccnl1 enst00000461804,7982
paics enst00000512576,34047
zdhhc11b enst00000382776,54274
rims1 enst00000518273,40523
dnah11 enst00000328843,13645
sgce enst00000645101,43224
tex10 enst00000535814,48515
wdr17 enst00000507824,53390
ada enst00000537820,949
ppp4r3b enst00000611717,37334
adh1b enst00000639454,1297
slc35a1 enst00000622775,44357
copg2,10785
hepacam2 enst00000440868,20904
lrch4 enst00000619071,26012
spin2b enst00000275988,46104
gdpd2 enst00000538649,18799
ldoc1,25417
or2v1,33203
shprh enst00000367503,43506
acsl4,794
sft2d1,43165
gabrr1,18391
mc1r enst00000639847,27548
or3a1,33216
tnk1 enst00000570896,50162
ptges3l-aarsd1,38407
sgca enst00000344627,43198
bptf enst00000644067,5359
plekhb2 enst00000404460,36219
trim54 enst00000380075,50949
hist1h3c,21145
ppm1k enst00000508256,37108
stag2 enst00000371144,46728
adh1b enst00000506651,1295
erbin enst00000284037,15628
cd209 enst00000354397,8152
or1m1,33074
znf585b enst00000531805,55642
ceacam4 enst00000600925,8854
lilra4,25636
c1orf50,6069
c11orf45 enst00000524878,5692
cd151,8088
golt1b enst00000540141,19523
cox14,10906
c19orf25 enst00000588871,5959
il36a,22687
capg enst00000409724,7030
kremen1 enst00000400335,24813
muc7 enst00000456088,29717
slc4a4 enst00000264485,44656
nsg2,32230
rmnd5b,40630
sh3tc1,43391
scfd2 enst00000388940,42210
rfc1,40163
pds5a,35046
zbtb40,54124
thyn1 enst00000392595,48887
f11r enst00000621309,16118
agl enst00000370161,1520
cstf3 enst00000524827,11615
ric8b enst00000638198,40489
krtap5-6,24998
cbx5 enst00000550411,7413
cklf enst00000345436,9803
cog4,10570
rpl38,41264
fbxw9,17127
znf567 enst00000588311,55572
frzb,18034
rab5if enst00000373852,39101
btg3,5569
asb14 enst00000389601,3757
cldnd1 enst00000341181,9943
map9,27079
trim9 enst00000360392,51012
mfap3l enst00000393704,28135
plscr4,36391
atp2c1,4171
ube2d4 enst00000446008,52057
tnfrsf25 enst00000356876,50098
dnttip2,13873
klc2 enst00000316924,24492
tspan4 enst00000397397,51423
nox4 enst00000375979,31716
fbxw8,17125
trpc4 enst00000379679,51148
ebpl enst00000378268,14479
zfyve1 enst00000394207,54488
wdr61 enst00000558459,53487
gp2 enst00000341642,19582
csrp1 enst00000526723,11579
myl6 enst00000536128,29938
gabarapl1,18290
slc7a7 enst00000397528,44831
fanci,16841
cdh3 enst00000429102,8582
cd209 enst00000601951,8158
aplp1 enst00000537454,2900
ncr2,30603
hace1,20561
mxd3,29771
pgap2 enst00000464441,35321
atf7ip,3990
gjb6,19065
gatd3a enst00000348499,18634
mlc1,28515
zdhhc3 enst00000424952,54308
muc21,29703
piezo2 enst00000302079,35638
znf570,55589
cacna1a enst00000637432,6616
cd22,8160
akt2 enst00000311278,1831
c19orf48 enst00000345523,5971
nucb1 enst00000407032,32383
zc3h15,54199
ica1l enst00000418208,22053
cps1 enst00000451903,11078
fkbp1a enst00000381719,17571
pdlim5 enst00000503974,35012
c19orf25 enst00000592872,5961
ttll4 enst00000457313,51651
capn10 enst00000270364,7038
vrk2 enst00000440705,53214
sys1 enst00000372727,47524
eif2a enst00000406576,14842
arl13b enst00000535334,3435
serf1a enst00000512649,42887
c6orf132,6372
dock4 enst00000494651,13892
rpgr enst00000339363,41078
mospd2 enst00000497603,28809
adirf,1323
cacnb4 enst00000636721,6766
bloc1s2 enst00000614731,5195
efnb2,14723
ulk3 enst00000568667,52400
ddx19a enst00000417604,12810
atpaf2 enst00000585101,4380
top2a,50342
apoc2 enst00000591597,2956
cpne1 enst00000352393,11046
dok5,13927
rtf2 enst00000357348,41679
sim2,43594
trafd1 enst00000412615,50686
rnaset2 enst00000620173,40702
hsd11b1l enst00000342970,21751
rgs9,40355
steap1,46839
fpgs enst00000373228,17940
gpr34 enst00000620846,19796
fam110a enst00000381939,16242
cacna1d enst00000636570,6654
dnase1l3 enst00000486455,13808
robo2,40983
add1 enst00000355842,1152
emb enst00000508934,15182
acot13 enst00000537591,709
prdx2 enst00000334482,37514
st7 enst00000393449,46691
pex7 enst00000367756,35221
nos3 enst00000461406,31681
sh3glb1 enst00000535010,43373
fam13c enst00000435852,16364
tmem136,49382
hspa8 enst00000453788,21859
nfatc4 enst00000539237,31092
rtn1 enst00000611068,41703
elp5 enst00000574255,15173
adra1a enst00000380582,1378
fam71e1,16721
myo1c enst00000646049,30018
vps33b,53148
mbtd1 enst00000415868,27542
dusp3,14282
aspscr1 enst00000306739,3900
cacna1a enst00000638009,6620
znf568 enst00000455427,55577
lilrb5 enst00000345866,25662
cops8 enst00000392008,10820
dnmt3b enst00000456297,13861
stmn3,46947
eefsec enst00000483457,14646
fbxo24 enst00000241071,17037
znf576 enst00000528387,55612
tgfa enst00000418333,48668
fermt1 enst00000536936,17289
slx4ip,45013
fam118a enst00000441876,16268
bbx,4785
kcnmb2 enst00000452583,23948
htn3 enst00000381057,21914
rchy1 enst00000512706,39948
hif1a enst00000557538,21049
tespa1 enst00000532804,48505
slc22a6 enst00000421062,44044
cox8a,10969
grm5 enst00000393294,20123
slc36a4,44454
prkab1 enst00000630317,37603
tctn2 enst00000426174,48337
ccl4l2 enst00000615418,7872
midn,28374
ap3d1 enst00000355272,2782
sept8 enst00000296873,42847
fxyd3 enst00000605552,18191
golga4 enst00000361924,19465
snrk enst00000454177,45441
mat2b enst00000518095,27380
ccdc152 enst00000388827,7548
epm2a enst00000640980,15535
polr1c enst00000646188,36718
sulf2 enst00000467815,47190
mical3,28341
zic4 enst00000425731,54553
hao2 enst00000622548,20603
kcnq2 enst00000626839,23978
cd1e enst00000368163,8128
dpysl3,14043
ddr1 enst00000418800,12780
znf816 enst00000270457,56123
znf610,55693
chrng,9633
fahd2b,16200
nr1i2 enst00000640105,31954
eif5a2 enst00000487522,14988
dlec1 enst00000346219,13420
rwdd4 enst00000327570,41824
arap2,3081
pigg enst00000383028,35661
acsl6 enst00000379244,806
jade2 enst00000402835,23477
armh2,3569
hla-dma enst00000395303,21237
prss33,37995
gspt1 enst00000420576,20209
spata20 enst00000634597,45907
krt35 enst00000246639,24863
llgl2 enst00000167462,25808
znf805 enst00000354309,56108
bank1 enst00000444316,4698
mri1 enst00000319545,28995
rab26 enst00000541451,38986
atn1 enst00000396684,4074
slc25a25 enst00000432073,44124
ecm2 enst00000375540,14521
prps2 enst00000380668,37843
phtf1 enst00000369598,35570
rragc,41546
scgb1d1,42222
ifitm10,22188
sh2b3,43306
sucla2 enst00000646932,47159
arid4a enst00000348476,3408
ankdd1a,2359
anks3,2571
dtna enst00000597674,14172
ac010646.1,406
or7a17 enst00000642123,33525
rbm42 enst00000586618,39771
ptafr enst00000305392,38325
asap3 enst00000437606,3743
espn enst00000461727,15786
dmbt1,13522
kcnj1 enst00000440599,23829
pym1 enst00000557259,38859
hoxb3 enst00000490677,21585
g3bp1 enst00000627077,18259
cbll2,7355
reep4 enst00000334530,40032
hdac9 enst00000622668,20806
kcnt1,24007
syt6,47563
espn enst00000416731,15785
zdhhc6,54317
pdlim1,34987
ucp3 enst00000426995,52294
bcat1 enst00000342945,4834
